New_ID,iMab100nM_6.5_5,imseeker
V2_IMOTIF_222,-0.43,0.0
V2_IMOTIF_2220,38.45,0.44
V2_IMOTIF_2221,13.17,0.422
V2_IMOTIF_2222,21.6,0.421
V2_IMOTIF_2223,14.99,0.427
V2_IMOTIF_2224,15.06,0.429
V2_IMOTIF_2225,18.32,0.0
V2_IMOTIF_2226,17.28,0.436
V2_IMOTIF_2227,19.4,0.0
V2_IMOTIF_2228,14.21,0.437
V2_IMOTIF_2229,27.2,0.381
V2_IMOTIF_223,-0.41,0.0
V2_IMOTIF_2230,40.39,0.305
V2_IMOTIF_2231,33.07,0.329
V2_IMOTIF_2232,29.01,0.306
V2_IMOTIF_2233,20.08,0.323
V2_IMOTIF_2234,24.73,0.112
V2_IMOTIF_2235,20.12,0.19
V2_IMOTIF_2236,22.21,0.417
V2_IMOTIF_2237,27.39,0.421
V2_IMOTIF_2238,24.61,0.36
V2_IMOTIF_2239,19.52,0.413
V2_IMOTIF_224,-0.31,0.0
V2_IMOTIF_2240,22.45,0.412
V2_IMOTIF_2241,33.37,0.365
V2_IMOTIF_2242,22.78,0.0
V2_IMOTIF_2243,16.15,0.403
V2_IMOTIF_2244,9.76,0.43
V2_IMOTIF_2245,7.96,0.425
V2_IMOTIF_2246,4.3,0.426
V2_IMOTIF_2247,4.13,0.427
V2_IMOTIF_2248,3.58,0.427
V2_IMOTIF_2249,20.63,0.426
V2_IMOTIF_225,-0.44,0.0
V2_IMOTIF_2250,13.85,0.427
V2_IMOTIF_2251,37.79,0.426
V2_IMOTIF_2252,18.97,0.426
V2_IMOTIF_2253,18.03,0.426
V2_IMOTIF_2254,12.93,0.431
V2_IMOTIF_2255,11.22,0.426
V2_IMOTIF_2256,20.77,0.426
V2_IMOTIF_2257,5.14,0.426
V2_IMOTIF_2258,4.91,0.426
V2_IMOTIF_2259,2.26,0.424
V2_IMOTIF_226,-0.51,0.0
V2_IMOTIF_2260,2.01,0.424
V2_IMOTIF_2261,1.18,0.381
V2_IMOTIF_2262,8.08,0.426
V2_IMOTIF_2263,3.23,0.426
V2_IMOTIF_2264,3.64,0.426
V2_IMOTIF_2265,3.43,0.426
V2_IMOTIF_2266,6.69,0.426
V2_IMOTIF_2267,11.6,0.425
V2_IMOTIF_2268,10.71,0.426
V2_IMOTIF_2269,15.25,0.426
V2_IMOTIF_227,-0.4,0.0
V2_IMOTIF_2270,13.82,0.382
V2_IMOTIF_2271,5.43,0.383
V2_IMOTIF_2272,10.04,0.426
V2_IMOTIF_2273,8.07,0.382
V2_IMOTIF_2274,26.83,0.381
V2_IMOTIF_2275,26.02,0.376
V2_IMOTIF_2276,1.26,0.464
V2_IMOTIF_2277,17.22,0.426
V2_IMOTIF_2278,9.89,0.426
V2_IMOTIF_2279,4.58,0.426
V2_IMOTIF_228,-0.52,0.0
V2_IMOTIF_2280,1.09,0.427
V2_IMOTIF_2281,8.79,0.416
V2_IMOTIF_2282,6.08,0.402
V2_IMOTIF_2283,30.05,0.389
V2_IMOTIF_2284,26.02,0.321
V2_IMOTIF_2285,17.14,0.363
V2_IMOTIF_2286,18.8,0.363
V2_IMOTIF_2287,15.69,0.379
V2_IMOTIF_2288,0.12,0.0
V2_IMOTIF_2289,17.32,0.0
V2_IMOTIF_229,-0.44,0.0
V2_IMOTIF_2290,22.67,0.379
V2_IMOTIF_2291,39.86,0.376
V2_IMOTIF_2292,47.91,0.375
V2_IMOTIF_2293,18.19,0.34
V2_IMOTIF_2294,32.59,0.313
V2_IMOTIF_2295,34.27,0.319
V2_IMOTIF_2296,31.67,0.359
V2_IMOTIF_2297,15.27,0.356
V2_IMOTIF_2298,17.37,0.0
V2_IMOTIF_2299,42.03,0.504
V2_IMOTIF_23,-0.37,0.0
V2_IMOTIF_230,-0.42,0.0
V2_IMOTIF_2300,29.06,0.503
V2_IMOTIF_2301,31.18,0.372
V2_IMOTIF_2302,25.32,0.0
V2_IMOTIF_2303,19.26,0.0
V2_IMOTIF_2304,21.19,0.0
V2_IMOTIF_2305,15.57,0.0
V2_IMOTIF_2306,15.74,0.0
V2_IMOTIF_2307,19.91,0.0
V2_IMOTIF_2308,21.78,0.417
V2_IMOTIF_2309,23.16,0.421
V2_IMOTIF_231,-0.51,0.0
V2_IMOTIF_2310,9.27,0.368
V2_IMOTIF_2311,-0.09,0.406
V2_IMOTIF_2312,7.52,0.0
V2_IMOTIF_2313,0.84,0.467
V2_IMOTIF_2314,1.36,0.448
V2_IMOTIF_2315,0.1,0.448
V2_IMOTIF_2316,29.5,0.379
V2_IMOTIF_2317,21.07,0.0
V2_IMOTIF_2318,1.1,0.0
V2_IMOTIF_2319,21.26,0.0
V2_IMOTIF_232,-0.46,0.0
V2_IMOTIF_2320,13.03,0.0
V2_IMOTIF_2321,12.07,0.0
V2_IMOTIF_2322,15.98,0.0
V2_IMOTIF_2323,18.36,0.437
V2_IMOTIF_2324,18.98,0.49
V2_IMOTIF_2325,21.68,0.493
V2_IMOTIF_2326,27.24,0.492
V2_IMOTIF_2327,27.86,0.492
V2_IMOTIF_2328,21.39,0.493
V2_IMOTIF_2329,19.39,0.495
V2_IMOTIF_233,-0.38,0.0
V2_IMOTIF_2330,15.69,0.492
V2_IMOTIF_2331,16.21,0.493
V2_IMOTIF_2332,9.35,0.437
V2_IMOTIF_2333,23.86,0.338
V2_IMOTIF_2334,23.0,0.397
V2_IMOTIF_2335,15.65,0.0
V2_IMOTIF_2336,24.02,0.0
V2_IMOTIF_2337,16.97,0.45
V2_IMOTIF_2338,5.11,0.404
V2_IMOTIF_2339,25.65,0.337
V2_IMOTIF_234,-0.38,0.0
V2_IMOTIF_2340,25.74,0.337
V2_IMOTIF_2341,8.76,0.507
V2_IMOTIF_2342,28.43,0.393
V2_IMOTIF_2343,26.36,0.333
V2_IMOTIF_2344,20.57,0.45
V2_IMOTIF_2345,21.65,0.384
V2_IMOTIF_2346,17.74,0.0
V2_IMOTIF_2347,23.49,0.0
V2_IMOTIF_2348,14.39,0.0
V2_IMOTIF_2349,9.04,0.0
V2_IMOTIF_235,-0.43,0.0
V2_IMOTIF_2350,41.69,0.301
V2_IMOTIF_2351,29.33,0.31
V2_IMOTIF_2352,25.89,0.445
V2_IMOTIF_2353,32.87,0.446
V2_IMOTIF_2354,28.34,0.388
V2_IMOTIF_2355,30.15,0.331
V2_IMOTIF_2356,20.16,0.451
V2_IMOTIF_2357,26.65,0.449
V2_IMOTIF_2358,27.36,0.495
V2_IMOTIF_2359,44.48,0.253
V2_IMOTIF_236,-0.45,0.0
V2_IMOTIF_2360,50.36,0.316
V2_IMOTIF_2361,29.89,0.244
V2_IMOTIF_2362,37.37,0.296
V2_IMOTIF_2363,41.39,0.299
V2_IMOTIF_2364,27.93,0.339
V2_IMOTIF_2365,26.22,0.338
V2_IMOTIF_2366,19.32,0.382
V2_IMOTIF_2367,16.38,0.481
V2_IMOTIF_2368,19.43,0.485
V2_IMOTIF_2369,22.15,0.297
V2_IMOTIF_237,-0.45,0.0
V2_IMOTIF_2370,23.45,0.298
V2_IMOTIF_2371,21.28,0.299
V2_IMOTIF_2372,17.79,0.395
V2_IMOTIF_2373,42.8,0.347
V2_IMOTIF_2374,43.09,0.334
V2_IMOTIF_2375,38.42,0.279
V2_IMOTIF_2376,36.05,0.273
V2_IMOTIF_2377,47.17,0.232
V2_IMOTIF_2378,51.74,0.282
V2_IMOTIF_2379,40.8,0.278
V2_IMOTIF_238,-0.5,0.0
V2_IMOTIF_2380,25.57,0.4
V2_IMOTIF_2381,26.65,0.348
V2_IMOTIF_2382,48.49,0.346
V2_IMOTIF_2383,39.6,0.373
V2_IMOTIF_2384,21.78,0.0
V2_IMOTIF_2385,23.79,0.371
V2_IMOTIF_2386,27.25,0.472
V2_IMOTIF_2387,14.95,0.0
V2_IMOTIF_2388,27.59,0.503
V2_IMOTIF_2389,27.98,0.503
V2_IMOTIF_239,-0.46,0.0
V2_IMOTIF_2390,31.2,0.434
V2_IMOTIF_2391,28.83,0.425
V2_IMOTIF_2392,20.55,0.409
V2_IMOTIF_2393,22.02,0.376
V2_IMOTIF_2394,22.56,0.261
V2_IMOTIF_2395,36.93,0.369
V2_IMOTIF_2396,16.61,0.413
V2_IMOTIF_2397,0.8,0.0
V2_IMOTIF_2398,31.16,0.351
V2_IMOTIF_2399,39.94,0.232
V2_IMOTIF_24,-0.48,0.0
V2_IMOTIF_240,-0.42,0.0
V2_IMOTIF_2400,33.95,0.232
V2_IMOTIF_2401,13.7,0.413
V2_IMOTIF_2402,33.24,0.485
V2_IMOTIF_2403,24.97,0.526
V2_IMOTIF_2404,23.6,0.532
V2_IMOTIF_2405,17.86,0.0
V2_IMOTIF_2406,0.15,0.0
V2_IMOTIF_2407,25.96,0.335
V2_IMOTIF_2408,32.45,0.326
V2_IMOTIF_2409,33.58,0.325
V2_IMOTIF_241,-0.4,0.0
V2_IMOTIF_2410,31.89,0.318
V2_IMOTIF_2411,29.14,0.275
V2_IMOTIF_2412,48.19,0.306
V2_IMOTIF_2413,37.57,0.271
V2_IMOTIF_2414,45.7,0.31
V2_IMOTIF_2415,44.6,0.357
V2_IMOTIF_2416,48.47,0.352
V2_IMOTIF_2417,38.35,0.354
V2_IMOTIF_2418,39.51,0.346
V2_IMOTIF_2419,34.14,0.317
V2_IMOTIF_242,-0.35,0.0
V2_IMOTIF_2420,37.03,0.344
V2_IMOTIF_2421,24.44,0.35
V2_IMOTIF_2422,33.59,0.302
V2_IMOTIF_2423,34.49,0.36
V2_IMOTIF_2424,30.29,0.333
V2_IMOTIF_2425,41.61,0.264
V2_IMOTIF_2426,45.14,0.317
V2_IMOTIF_2427,47.57,0.307
V2_IMOTIF_2428,37.32,0.354
V2_IMOTIF_2429,24.39,0.292
V2_IMOTIF_243,-0.42,0.0
V2_IMOTIF_2430,19.1,0.291
V2_IMOTIF_2431,24.44,0.391
V2_IMOTIF_2432,20.5,0.356
V2_IMOTIF_2433,27.42,0.356
V2_IMOTIF_2434,20.23,0.337
V2_IMOTIF_2435,19.17,0.444
V2_IMOTIF_2436,18.14,0.177
V2_IMOTIF_2437,19.86,0.177
V2_IMOTIF_2438,11.77,0.177
V2_IMOTIF_2439,9.57,0.177
V2_IMOTIF_244,1.45,0.0
V2_IMOTIF_2440,9.14,0.177
V2_IMOTIF_2441,16.84,0.442
V2_IMOTIF_2442,32.34,0.399
V2_IMOTIF_2443,24.58,0.405
V2_IMOTIF_2444,25.71,0.4
V2_IMOTIF_2445,22.16,0.394
V2_IMOTIF_2446,22.4,0.391
V2_IMOTIF_2447,20.2,0.398
V2_IMOTIF_2448,20.95,0.354
V2_IMOTIF_2449,31.04,0.336
V2_IMOTIF_245,-0.53,0.0
V2_IMOTIF_2450,29.98,0.345
V2_IMOTIF_2451,27.97,0.29
V2_IMOTIF_2452,24.58,0.381
V2_IMOTIF_2453,18.27,0.0
V2_IMOTIF_2454,15.63,0.0
V2_IMOTIF_2455,29.3,0.347
V2_IMOTIF_2456,36.02,0.234
V2_IMOTIF_2457,28.28,0.225
V2_IMOTIF_2458,36.2,0.526
V2_IMOTIF_2459,17.54,0.0
V2_IMOTIF_246,-0.42,0.0
V2_IMOTIF_2460,26.77,0.327
V2_IMOTIF_2461,0.61,0.0
V2_IMOTIF_2462,4.37,0.0
V2_IMOTIF_2463,32.9,0.342
V2_IMOTIF_2464,27.2,0.274
V2_IMOTIF_2465,23.28,0.305
V2_IMOTIF_2466,28.3,0.321
V2_IMOTIF_2467,39.63,0.358
V2_IMOTIF_2468,37.02,0.287
V2_IMOTIF_2469,36.38,0.297
V2_IMOTIF_247,-0.48,0.0
V2_IMOTIF_2470,47.28,0.376
V2_IMOTIF_2471,22.63,0.173
V2_IMOTIF_2472,21.24,0.171
V2_IMOTIF_2473,30.88,0.407
V2_IMOTIF_2474,41.92,0.496
V2_IMOTIF_2475,0.7,0.0
V2_IMOTIF_2476,28.11,0.34
V2_IMOTIF_2477,25.26,0.361
V2_IMOTIF_2478,48.88,0.226
V2_IMOTIF_2479,37.75,0.224
V2_IMOTIF_248,-0.39,0.0
V2_IMOTIF_2480,34.26,0.271
V2_IMOTIF_2481,33.73,0.287
V2_IMOTIF_2482,42.72,0.291
V2_IMOTIF_2483,42.34,0.235
V2_IMOTIF_2484,35.34,0.291
V2_IMOTIF_2485,40.56,0.296
V2_IMOTIF_2486,46.38,0.235
V2_IMOTIF_2487,45.79,0.245
V2_IMOTIF_2488,41.55,0.305
V2_IMOTIF_2489,48.54,0.312
V2_IMOTIF_249,-0.41,0.0
V2_IMOTIF_2490,21.19,0.0
V2_IMOTIF_2491,41.36,0.211
V2_IMOTIF_2492,40.78,0.223
V2_IMOTIF_2493,35.43,0.271
V2_IMOTIF_2494,41.65,0.28
V2_IMOTIF_2495,28.07,0.296
V2_IMOTIF_2496,47.07,0.207
V2_IMOTIF_2497,56.39,0.207
V2_IMOTIF_2498,39.9,0.216
V2_IMOTIF_2499,40.08,0.28
V2_IMOTIF_25,-0.44,0.0
V2_IMOTIF_250,-0.43,0.0
V2_IMOTIF_2500,47.09,0.28
V2_IMOTIF_2501,36.98,0.43
V2_IMOTIF_2502,17.56,0.0
V2_IMOTIF_2503,19.86,0.0
V2_IMOTIF_2504,9.6,0.0
V2_IMOTIF_2505,29.51,0.3
V2_IMOTIF_2506,18.26,0.316
V2_IMOTIF_2507,15.92,0.374
V2_IMOTIF_2508,42.47,0.316
V2_IMOTIF_2509,4.98,0.0
V2_IMOTIF_251,-0.4,0.0
V2_IMOTIF_2510,31.83,0.231
V2_IMOTIF_2511,33.89,0.245
V2_IMOTIF_2512,42.4,0.287
V2_IMOTIF_2513,32.78,0.341
V2_IMOTIF_2514,40.94,0.286
V2_IMOTIF_2515,36.51,0.223
V2_IMOTIF_2516,39.13,0.218
V2_IMOTIF_2517,29.14,0.269
V2_IMOTIF_2518,36.76,0.299
V2_IMOTIF_2519,46.36,0.327
V2_IMOTIF_252,-0.43,0.0
V2_IMOTIF_2520,46.06,0.333
V2_IMOTIF_2521,20.35,0.425
V2_IMOTIF_2522,21.12,0.355
V2_IMOTIF_2523,38.38,0.282
V2_IMOTIF_2524,31.06,0.331
V2_IMOTIF_2525,25.29,0.315
V2_IMOTIF_2526,55.79,0.305
V2_IMOTIF_2527,46.32,0.313
V2_IMOTIF_2528,37.11,0.28
V2_IMOTIF_2529,35.34,0.227
V2_IMOTIF_253,-0.4,0.0
V2_IMOTIF_2530,30.53,0.307
V2_IMOTIF_2531,37.21,0.28
V2_IMOTIF_2532,32.05,0.405
V2_IMOTIF_2533,41.91,0.353
V2_IMOTIF_2534,47.53,0.377
V2_IMOTIF_2535,38.87,0.338
V2_IMOTIF_2536,23.53,0.377
V2_IMOTIF_2537,14.35,0.317
V2_IMOTIF_2538,15.2,0.0
V2_IMOTIF_2539,49.21,0.329
V2_IMOTIF_254,-0.39,0.0
V2_IMOTIF_2540,35.66,0.334
V2_IMOTIF_2541,38.39,0.303
V2_IMOTIF_2542,45.36,0.319
V2_IMOTIF_2543,44.6,0.247
V2_IMOTIF_2544,38.33,0.227
V2_IMOTIF_2545,35.91,0.221
V2_IMOTIF_2546,35.19,0.22
V2_IMOTIF_2547,31.73,0.269
V2_IMOTIF_2548,58.67,0.252
V2_IMOTIF_2549,54.77,0.251
V2_IMOTIF_255,-0.36,0.0
V2_IMOTIF_2550,45.81,0.209
V2_IMOTIF_2551,44.91,0.229
V2_IMOTIF_2552,47.67,0.28
V2_IMOTIF_2553,56.82,0.207
V2_IMOTIF_2554,47.73,0.21
V2_IMOTIF_2555,40.1,0.265
V2_IMOTIF_2556,30.46,0.3
V2_IMOTIF_2557,40.96,0.242
V2_IMOTIF_2558,46.23,0.264
V2_IMOTIF_2559,29.49,0.368
V2_IMOTIF_256,-0.48,0.0
V2_IMOTIF_2560,43.21,0.374
V2_IMOTIF_2561,36.68,0.354
V2_IMOTIF_2562,37.4,0.354
V2_IMOTIF_2563,27.1,0.353
V2_IMOTIF_2564,48.96,0.287
V2_IMOTIF_2565,35.74,0.329
V2_IMOTIF_2566,56.51,0.256
V2_IMOTIF_2567,58.74,0.26
V2_IMOTIF_2568,41.21,0.28
V2_IMOTIF_2569,38.32,0.244
V2_IMOTIF_257,-0.33,0.0
V2_IMOTIF_2570,52.68,0.216
V2_IMOTIF_2571,39.31,0.265
V2_IMOTIF_2572,40.09,0.223
V2_IMOTIF_2573,39.76,0.241
V2_IMOTIF_2574,38.11,0.22
V2_IMOTIF_2575,12.73,0.0
V2_IMOTIF_2576,41.1,0.209
V2_IMOTIF_2577,45.38,0.229
V2_IMOTIF_2578,49.71,0.207
V2_IMOTIF_2579,40.93,0.245
V2_IMOTIF_258,-0.5,0.0
V2_IMOTIF_2580,47.54,0.327
V2_IMOTIF_2581,37.98,0.321
V2_IMOTIF_2582,42.52,0.25
V2_IMOTIF_2583,46.65,0.33
V2_IMOTIF_2584,40.09,0.283
V2_IMOTIF_2585,46.42,0.214
V2_IMOTIF_2586,44.37,0.323
V2_IMOTIF_2587,44.86,0.369
V2_IMOTIF_2588,36.2,0.326
V2_IMOTIF_2589,45.87,0.243
V2_IMOTIF_259,-0.37,0.0
V2_IMOTIF_2590,41.16,0.216
V2_IMOTIF_2591,30.95,0.335
V2_IMOTIF_2592,44.31,0.336
V2_IMOTIF_2593,25.8,0.337
V2_IMOTIF_2594,33.92,0.427
V2_IMOTIF_2595,32.7,0.371
V2_IMOTIF_2596,29.6,0.342
V2_IMOTIF_2597,22.06,0.362
V2_IMOTIF_2598,18.7,0.367
V2_IMOTIF_2599,13.85,0.274
V2_IMOTIF_26,-0.35,0.0
V2_IMOTIF_260,-0.5,0.0
V2_IMOTIF_2600,19.3,0.478
V2_IMOTIF_2601,19.54,0.433
V2_IMOTIF_2602,16.21,0.43
V2_IMOTIF_2603,27.64,0.381
V2_IMOTIF_2604,25.49,0.374
V2_IMOTIF_2605,28.25,0.38
V2_IMOTIF_2606,31.41,0.27
V2_IMOTIF_2607,40.06,0.27
V2_IMOTIF_2608,30.17,0.283
V2_IMOTIF_2609,31.61,0.217
V2_IMOTIF_261,-0.42,0.0
V2_IMOTIF_2610,23.88,0.296
V2_IMOTIF_2611,22.09,0.3
V2_IMOTIF_2612,46.43,0.227
V2_IMOTIF_2613,40.61,0.284
V2_IMOTIF_2614,28.73,0.256
V2_IMOTIF_2615,34.05,0.349
V2_IMOTIF_2616,27.85,0.311
V2_IMOTIF_2617,24.32,0.367
V2_IMOTIF_2618,24.05,0.371
V2_IMOTIF_2619,18.6,0.37
V2_IMOTIF_262,-0.42,0.0
V2_IMOTIF_2620,22.64,0.358
V2_IMOTIF_2621,21.81,0.36
V2_IMOTIF_2622,17.65,0.364
V2_IMOTIF_2623,32.37,0.329
V2_IMOTIF_2624,41.96,0.351
V2_IMOTIF_2625,25.58,0.354
V2_IMOTIF_2626,22.67,0.307
V2_IMOTIF_2627,20.15,0.313
V2_IMOTIF_2628,28.74,0.307
V2_IMOTIF_2629,26.7,0.375
V2_IMOTIF_263,-0.36,0.0
V2_IMOTIF_2630,20.14,0.433
V2_IMOTIF_2631,48.27,0.295
V2_IMOTIF_2632,46.99,0.356
V2_IMOTIF_2633,46.61,0.341
V2_IMOTIF_2634,40.97,0.378
V2_IMOTIF_2635,29.89,0.287
V2_IMOTIF_2636,26.75,0.273
V2_IMOTIF_2637,37.38,0.386
V2_IMOTIF_2638,26.52,0.32
V2_IMOTIF_2639,28.36,0.379
V2_IMOTIF_264,-0.54,0.0
V2_IMOTIF_2640,30.0,0.319
V2_IMOTIF_2641,37.92,0.295
V2_IMOTIF_2642,27.62,0.317
V2_IMOTIF_2643,40.88,0.284
V2_IMOTIF_2644,39.28,0.306
V2_IMOTIF_2645,12.11,0.0
V2_IMOTIF_2646,22.94,0.32
V2_IMOTIF_2647,24.62,0.457
V2_IMOTIF_2648,19.71,0.337
V2_IMOTIF_2649,31.45,0.25
V2_IMOTIF_265,-0.48,0.0
V2_IMOTIF_2650,23.19,0.272
V2_IMOTIF_2651,22.84,0.32
V2_IMOTIF_2652,30.13,0.429
V2_IMOTIF_2653,27.11,0.374
V2_IMOTIF_2654,34.75,0.332
V2_IMOTIF_2655,35.78,0.253
V2_IMOTIF_2656,32.03,0.3
V2_IMOTIF_2657,35.42,0.29
V2_IMOTIF_2658,47.43,0.288
V2_IMOTIF_2659,41.1,0.323
V2_IMOTIF_266,-0.44,0.0
V2_IMOTIF_2660,41.86,0.347
V2_IMOTIF_2661,24.08,0.315
V2_IMOTIF_2662,34.28,0.242
V2_IMOTIF_2663,37.97,0.286
V2_IMOTIF_2664,46.28,0.282
V2_IMOTIF_2665,33.01,0.297
V2_IMOTIF_2666,33.68,0.323
V2_IMOTIF_2667,27.66,0.336
V2_IMOTIF_2668,20.05,0.0
V2_IMOTIF_2669,44.66,0.354
V2_IMOTIF_267,-0.39,0.0
V2_IMOTIF_2670,26.27,0.248
V2_IMOTIF_2671,24.6,0.192
V2_IMOTIF_2672,22.05,0.453
V2_IMOTIF_2673,17.5,0.453
V2_IMOTIF_2674,12.53,0.0
V2_IMOTIF_2675,34.87,0.326
V2_IMOTIF_2676,43.54,0.337
V2_IMOTIF_2677,29.39,0.0
V2_IMOTIF_2678,18.71,0.0
V2_IMOTIF_2679,21.43,0.315
V2_IMOTIF_268,-0.52,0.0
V2_IMOTIF_2680,34.27,0.254
V2_IMOTIF_2681,32.51,0.344
V2_IMOTIF_2682,25.56,0.321
V2_IMOTIF_2683,27.69,0.353
V2_IMOTIF_2684,37.82,0.262
V2_IMOTIF_2685,38.78,0.321
V2_IMOTIF_2686,25.97,0.363
V2_IMOTIF_2687,19.99,0.384
V2_IMOTIF_2688,32.8,0.379
V2_IMOTIF_2689,41.41,0.372
V2_IMOTIF_269,-0.4,0.0
V2_IMOTIF_2690,41.98,0.327
V2_IMOTIF_2691,38.48,0.33
V2_IMOTIF_2692,21.54,0.421
V2_IMOTIF_2693,15.61,0.405
V2_IMOTIF_2694,16.52,0.331
V2_IMOTIF_2695,24.45,0.389
V2_IMOTIF_2696,19.18,0.388
V2_IMOTIF_2697,28.23,0.393
V2_IMOTIF_2698,19.51,0.413
V2_IMOTIF_2699,21.88,0.468
V2_IMOTIF_27,-0.13,0.0
V2_IMOTIF_270,-0.44,0.0
V2_IMOTIF_2700,21.41,0.4
V2_IMOTIF_2701,25.79,0.424
V2_IMOTIF_2702,39.64,0.402
V2_IMOTIF_2703,33.26,0.437
V2_IMOTIF_2704,19.48,0.415
V2_IMOTIF_2705,30.49,0.378
V2_IMOTIF_2706,27.25,0.44
V2_IMOTIF_2707,16.6,0.378
V2_IMOTIF_2708,9.59,0.415
V2_IMOTIF_2709,19.33,0.44
V2_IMOTIF_271,-0.46,0.0
V2_IMOTIF_2710,19.74,0.44
V2_IMOTIF_2711,29.85,0.447
V2_IMOTIF_2712,18.91,0.441
V2_IMOTIF_2713,22.3,0.443
V2_IMOTIF_2714,28.99,0.223
V2_IMOTIF_2715,23.85,0.336
V2_IMOTIF_2716,29.25,0.356
V2_IMOTIF_2717,34.92,0.299
V2_IMOTIF_2718,13.25,0.0
V2_IMOTIF_2719,12.97,0.422
V2_IMOTIF_272,-0.42,0.0
V2_IMOTIF_2720,19.0,0.0
V2_IMOTIF_2721,18.78,0.381
V2_IMOTIF_2722,23.47,0.323
V2_IMOTIF_2723,18.15,0.112
V2_IMOTIF_2724,23.16,0.19
V2_IMOTIF_2725,19.68,0.417
V2_IMOTIF_2726,17.39,0.421
V2_IMOTIF_2727,25.18,0.36
V2_IMOTIF_2728,18.25,0.0
V2_IMOTIF_2729,11.15,0.439
V2_IMOTIF_273,-0.41,0.0
V2_IMOTIF_2730,10.44,0.439
V2_IMOTIF_2731,5.32,0.44
V2_IMOTIF_2732,6.22,0.414
V2_IMOTIF_2733,1.94,0.427
V2_IMOTIF_2734,11.56,0.457
V2_IMOTIF_2735,11.02,0.427
V2_IMOTIF_2736,19.24,0.439
V2_IMOTIF_2737,26.17,0.44
V2_IMOTIF_2738,11.48,0.426
V2_IMOTIF_2739,12.04,0.439
V2_IMOTIF_274,-0.38,0.0
V2_IMOTIF_2740,11.33,0.44
V2_IMOTIF_2741,11.51,0.457
V2_IMOTIF_2742,4.66,0.426
V2_IMOTIF_2743,2.4,0.397
V2_IMOTIF_2744,2.41,0.395
V2_IMOTIF_2745,2.2,0.381
V2_IMOTIF_2746,10.0,0.439
V2_IMOTIF_2747,6.51,0.44
V2_IMOTIF_2748,5.14,0.457
V2_IMOTIF_2749,3.05,0.426
V2_IMOTIF_275,-0.45,0.0
V2_IMOTIF_2750,5.34,0.426
V2_IMOTIF_2751,15.88,0.395
V2_IMOTIF_2752,14.17,0.426
V2_IMOTIF_2753,11.54,0.397
V2_IMOTIF_2754,10.57,0.383
V2_IMOTIF_2755,18.31,0.397
V2_IMOTIF_2756,21.28,0.382
V2_IMOTIF_2757,1.12,0.464
V2_IMOTIF_2758,2.36,0.427
V2_IMOTIF_2759,32.17,0.389
V2_IMOTIF_276,-0.43,0.0
V2_IMOTIF_2760,0.22,0.0
V2_IMOTIF_2761,49.78,0.376
V2_IMOTIF_2762,18.91,0.0
V2_IMOTIF_2763,34.1,0.371
V2_IMOTIF_2764,33.37,0.371
V2_IMOTIF_2765,35.61,0.372
V2_IMOTIF_2766,32.48,0.0
V2_IMOTIF_2767,26.07,0.0
V2_IMOTIF_2768,21.45,0.0
V2_IMOTIF_2769,12.83,0.0
V2_IMOTIF_277,-0.46,0.0
V2_IMOTIF_2770,10.83,0.0
V2_IMOTIF_2771,0.73,0.0
V2_IMOTIF_2772,14.68,0.0
V2_IMOTIF_2773,10.16,0.0
V2_IMOTIF_2774,22.39,0.437
V2_IMOTIF_2775,20.76,0.337
V2_IMOTIF_2776,18.06,0.337
V2_IMOTIF_2777,18.17,0.0
V2_IMOTIF_2778,7.26,0.0
V2_IMOTIF_2779,27.21,0.495
V2_IMOTIF_278,-0.37,0.0
V2_IMOTIF_2780,39.15,0.253
V2_IMOTIF_2781,39.57,0.316
V2_IMOTIF_2782,44.98,0.244
V2_IMOTIF_2783,41.51,0.296
V2_IMOTIF_2784,31.7,0.299
V2_IMOTIF_2785,18.75,0.297
V2_IMOTIF_2786,23.28,0.298
V2_IMOTIF_2787,36.92,0.334
V2_IMOTIF_2788,52.84,0.275
V2_IMOTIF_2789,50.37,0.336
V2_IMOTIF_279,-0.39,0.0
V2_IMOTIF_2790,38.53,0.278
V2_IMOTIF_2791,18.09,0.261
V2_IMOTIF_2792,44.3,0.342
V2_IMOTIF_2793,36.93,0.232
V2_IMOTIF_2794,32.04,0.533
V2_IMOTIF_2795,28.45,0.534
V2_IMOTIF_2796,21.31,0.532
V2_IMOTIF_2797,21.93,0.335
V2_IMOTIF_2798,39.19,0.326
V2_IMOTIF_2799,28.23,0.325
V2_IMOTIF_28,-0.37,0.0
V2_IMOTIF_280,-0.5,0.0
V2_IMOTIF_2800,45.17,0.306
V2_IMOTIF_2801,43.33,0.271
V2_IMOTIF_2802,52.09,0.31
V2_IMOTIF_2803,53.86,0.357
V2_IMOTIF_2804,49.47,0.352
V2_IMOTIF_2805,37.32,0.354
V2_IMOTIF_2806,39.91,0.346
V2_IMOTIF_2807,28.27,0.317
V2_IMOTIF_2808,51.12,0.264
V2_IMOTIF_2809,44.0,0.317
V2_IMOTIF_281,-0.46,0.0
V2_IMOTIF_2810,35.68,0.307
V2_IMOTIF_2811,33.95,0.354
V2_IMOTIF_2812,20.43,0.177
V2_IMOTIF_2813,14.54,0.177
V2_IMOTIF_2814,13.47,0.177
V2_IMOTIF_2815,15.96,0.177
V2_IMOTIF_2816,7.95,0.177
V2_IMOTIF_2817,31.39,0.389
V2_IMOTIF_2818,21.26,0.405
